iter	Passed	Remaining
402	11863	17574
403	11900	17555
404	11933	17531
405	11968	17509
406	11997	17480
407	12030	17456
408	12064	17432
409	12087	17393
410	12112	17357
411	12135	17319
412	12160	17284
413	12185	17247
414	12212	17214
415	12234	17175
416	12256	17134
417	12299	17125
418	12340	17111
419	12364	17074
420	12390	17040
421	12421	17013
422	12442	16972
423	12470	16941
424	12499	16910
425	12521	16871
426	12550	16841
427	12575	16806
428	12601	16772
429	12628	16739
430	12653	16705
431	12682	16674
432	12712	16646
433	12742	16618
434	12771	16588
435	12807	16567
436	12834	16535
437	12860	16501
438	12889	16471
439	12915	16438
440	12941	16404
441	12967	16370
442	12994	16338
443	13066	16363
444	13145	16395
445	13239	16445
446	13362	16531
447	13489	16621
448	13629	16726
449	13736	16788
450	13835	16841
451	13912	16867
452	14013	16921
453	14113	16973
454	14204	17013
455	14280	17036
456	14362	17064
457	14461	17114
458	14537	17134
459	14615	17157
460	14700	17187
461	14782	17213
462	14872	17249
